Data,Atendimentos diários,Ouvidorias,Controle,Ouvidorias L1,Ouvidorias L2,Ouvidorias L3,Ouvidorias L4,Controle L1,Ouvidorias demais níveis,Controle demais níveis
23/05/2026,191,1,"0,52%",0,0,0,0,"0,00%",1,"0,52%"
24/05/2026,161,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
25/05/2026,4094,8,"0,20%",0,3,0,1,"0,00%",8,"0,20%"
26/05/2026,3221,11,"0,34%",2,1,2,1,"0,06%",9,"0,28%"
27/05/2026,2789,10,"0,36%",3,1,1,0,"0,11%",7,"0,25%"
28/05/2026,2975,4,"0,13%",0,1,0,0,"0,00%",4,"0,13%"
29/05/2026,2325,5,"0,22%",0,1,0,0,"0,00%",5,"0,22%"
30/05/2026,247,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
31/05/2026,121,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
01/06/2026,2964,8,"0,27%",0,1,1,0,"0,00%",8,"0,27%"
02/06/2026,3981,10,"0,25%",3,0,0,0,"0,08%",7,"0,18%"
03/06/2026,2991,7,"0,23%",2,0,0,0,"0,07%",5,"0,17%"
04/06/2026,385,4,"1,04%",0,0,0,0,"0,00%",4,"1,04%"
05/06/2026,2774,8,"0,29%",0,0,0,0,"0,00%",8,"0,29%"
06/06/2026,349,3,"0,86%",0,0,0,0,"0,00%",3,"0,86%"
07/06/2026,147,1,"0,68%",0,0,0,0,"0,00%",1,"0,68%"
08/06/2026,3549,8,"0,23%",1,0,0,1,"0,03%",7,"0,20%"
09/06/2026,3105,9,"0,29%",0,0,0,1,"0,00%",9,"0,29%"
10/06/2026,3079,3,"0,10%",3,0,0,0,"0,10%",0,"0,00%"
11/06/2026,2632,4,"0,15%",1,0,0,0,"0,04%",3,"0,11%"
12/06/2026,2274,2,"0,09%",0,0,0,0,"0,00%",2,"0,09%"
13/06/2026,155,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
14/06/2026,102,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
15/06/2026,4811,52,"1,08%",3,0,0,0,"0,06%",49,"1,02%"
16/06/2026,4280,16,"0,37%",1,0,1,0,"0,02%",15,"0,35%"
17/06/2026,3463,8,"0,23%",2,1,0,1,"0,06%",6,"0,17%"
18/06/2026,2865,3,"0,10%",0,0,0,0,"0,00%",3,"0,10%"
19/06/2026,2357,1,"0,04%",0,1,0,0,"0,00%",1,"0,04%"
20/06/2026,164,1,"0,61%",0,0,0,0,"0,00%",1,"0,61%"
21/06/2026,88,2,"2,27%",0,0,0,0,"0,00%",2,"2,27%"
22/06/2026,3074,2,"0,07%",0,0,0,0,"0,00%",2,"0,07%"
23/06/2026,3255,2,"0,06%",0,0,0,1,"0,00%",2,"0,06%"
24/06/2026,3376,5,"0,15%",0,0,0,2,"0,00%",5,"0,15%"
25/06/2026,2830,6,"0,21%",1,0,0,0,"0,04%",5,"0,18%"
26/06/2026,2823,7,"0,25%",2,2,0,1,"0,07%",5,"0,18%"
27/06/2026,165,1,"0,61%",0,1,0,0,"0,00%",1,"0,61%"
28/06/2026,122,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
29/06/2026,1907,2,"0,10%",0,2,0,0,"0,00%",2,"0,10%"
30/06/2026,3107,3,"0,10%",0,1,0,0,"0,00%",3,"0,10%"
01/07/2026,3316,7,"0,21%",0,1,0,0,"0,00%",7,"0,21%"
02/07/2026,3090,6,"0,19%",1,0,1,0,"0,03%",5,"0,16%"
03/07/2026,2968,8,"0,27%",2,1,0,1,"0,07%",6,"0,20%"
04/07/2026,200,4,"2,00%",0,0,0,0,"0,00%",4,"2,00%"
05/07/2026,114,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
06/07/2026,3280,5,"0,15%",0,0,0,0,"0,00%",5,"0,15%"
07/07/2026,2814,3,"0,11%",1,1,0,0,"0,04%",2,"0,07%"
08/07/2026,2739,6,"0,22%",5,0,0,1,"0,18%",1,"0,04%"
09/07/2026,1926,5,"0,26%",3,1,1,0,"0,16%",2,"0,10%"
10/07/2026,2960,9,"0,30%",6,1,1,1,"0,20%",3,"0,10%"
11/07/2026,149,3,"2,01%",2,0,0,0,"1,34%",1,"0,67%"
12/07/2026,109,1,"0,92%",1,0,0,0,"0,92%",0,"0,00%"
13/07/2026,3560,7,"0,20%",7,0,0,0,"0,20%",0,"0,00%"
14/07/2026,2604,6,"0,23%",6,0,0,0,"0,23%",0,"0,00%"
15/07/2026,2642,5,"0,19%",2,0,2,1,"0,08%",3,"0,11%"
16/07/2026,2542,5,"0,20%",5,0,0,0,"0,20%",0,"0,00%"
17/07/2026,2304,5,"0,22%",3,1,0,1,"0,13%",2,"0,09%"
18/07/2026,114,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
19/07/2026,71,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
20/07/2026,2846,6,"0,21%",5,0,0,1,"0,18%",1,"0,04%"
21/07/2026,2498,5,"0,20%",4,1,0,0,"0,16%",1,"0,04%"
22/07/2026,2578,9,"0,35%",7,1,1,0,"0,27%",2,"0,08%"
23/07/2026,2308,2,"0,09%",2,0,0,0,"0,09%",0,"0,00%"
24/07/2026,1968,1,"0,05%",1,0,0,0,"0,05%",0,"0,00%"
25/07/2026,113,1,"0,88%",1,0,0,0,"0,88%",0,"0,00%"
26/07/2026,107,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
27/07/2026,2416,2,"0,08%",2,0,0,0,"0,08%",0,"0,00%"
28/07/2026,2344,3,"0,13%",2,1,0,0,"0,09%",1,"0,04%"
29/07/2026,1849,2,"0,11%",2,0,0,0,"0,11%",0,"0,00%"
30/07/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
31/07/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
01/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
02/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
03/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
04/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
05/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
06/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
07/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
08/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
09/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
10/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
11/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
12/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
13/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
14/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
15/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
16/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
17/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
18/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
19/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
20/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
21/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
22/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
23/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
24/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
25/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
26/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
27/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
28/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
29/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
30/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
31/08/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
01/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
02/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
03/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
04/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
05/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
06/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
07/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
08/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
09/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
10/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
11/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
12/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
13/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
14/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
15/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
16/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
17/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
18/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
19/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
20/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
21/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
22/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
23/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
24/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
25/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
26/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
27/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
28/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
29/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
30/09/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
01/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
02/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
03/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
04/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
05/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
06/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
07/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
08/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
09/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
10/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
11/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
12/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
13/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
14/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
15/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
16/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
17/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
18/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
19/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
20/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
21/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
22/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
23/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
24/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
25/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
26/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
27/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
28/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
29/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
30/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
31/10/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
01/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
02/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
03/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
04/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
05/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
06/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
07/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
08/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
09/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
10/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
11/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
12/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
13/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
14/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
15/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
16/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
17/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
18/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
19/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
20/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
21/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
22/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
23/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
24/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
25/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
26/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
27/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
28/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
29/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
30/11/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
01/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
02/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
03/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
04/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
05/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
06/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
07/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
08/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
09/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
10/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
11/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
12/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
13/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
14/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
15/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
16/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
17/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
18/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
19/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
20/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
21/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
22/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
23/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
24/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
25/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
26/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
27/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
28/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
29/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
30/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
31/12/2026,0,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
